Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;
250160905000002;1;44;43;13;3;0;1;0;0;0;29;4721;21049;11840;4230;0;3000;0;0;0;133;104;44840;4;17;5;2;0;1;0;0;0;14;458;8340;4480;2730;0;3000;0;0;0;43;29;19008;40;26;8;1;0;0;0;0;0;15;4263;12709;7360;1500;0;0;0;0;0;90;75;25832;44;43;13;3;0;1;0;0;0;29;4721;21049;11840;4230;0;3000;0;0;0;133;104;44840;4;17;5;2;0;1;0;0;0;14;458;8340;4480;2730;0;3000;0;0;0;43;29;19008;40;26;8;1;0;0;0;0;0;15;4263;12709;7360;1500;0;0;0;0;0;90;75;25832;
250160905000003;1;24;108;25;3;4;2;0;0;0;15;3032;52956;21855;3637;8499;6000;0;0;0;181;166;95979;6;42;8;2;2;2;0;0;0;8;626;19926;7580;2600;4200;6000;0;0;0;70;62;40932;18;66;17;1;2;0;0;0;0;7;2406;33030;14275;1037;4299;0;0;0;0;111;104;55047;24;108;25;3;4;2;0;0;0;15;3032;52956;21855;3637;8499;6000;0;0;0;181;166;95979;6;42;8;2;2;2;0;0;0;8;626;19926;7580;2600;4200;6000;0;0;0;70;62;40932;18;66;17;1;2;0;0;0;0;7;2406;33030;14275;1037;4299;0;0;0;0;111;104;55047;
250160905000004;1;39;131;39;8;10;5;1;0;1;15;5383;63268;34157;11112;20670;22300;7000;0;10600;249;234;174490;19;75;23;6;8;5;1;0;0;11;2748;35708;19333;8202;16130;22300;7000;0;0;148;137;111421;20;56;16;2;2;0;0;0;1;4;2635;27560;14824;2910;4540;0;0;0;10600;101;97;63069;39;129;38;8;10;5;1;0;1;15;5383;62358;33247;11112;20670;22300;7000;0;10600;246;231;172670;19;73;22;6;8;5;1;0;0;11;2748;34798;18423;8202;16130;22300;7000;0;0;145;134;109601;20;56;16;2;2;0;0;0;1;4;2635;27560;14824;2910;4540;0;0;0;10600;101;97;63069;
250160905000005;1;35;101;25;6;6;1;1;0;0;13;5204;46647;20768;7371;11600;5000;6000;0;0;188;175;102590;19;60;20;4;6;1;1;0;0;9;3081;27050;16028;4890;11600;5000;6000;0;0;120;111;73649;16;41;5;2;0;0;0;0;0;4;2123;19597;4740;2481;0;0;0;0;0;68;64;28941;35;101;25;6;6;1;1;0;0;13;5204;46647;20768;7371;11600;5000;6000;0;0;188;175;102590;19;60;20;4;6;1;1;0;0;9;3081;27050;16028;4890;11600;5000;6000;0;0;120;111;73649;16;41;5;2;0;0;0;0;0;4;2123;19597;4740;2481;0;0;0;0;0;68;64;28941;
250160905000006;1;51;65;9;2;0;1;0;0;0;15;7494;28706;7392;2176;0;2638;0;0;0;143;128;48406;36;32;5;0;0;1;0;0;0;14;5583;13622;4052;0;0;2638;0;0;0;88;74;25895;15;33;4;2;0;0;0;0;0;1;1911;15084;3340;2176;0;0;0;0;0;55;54;22511;50;65;9;2;0;1;0;0;0;15;7344;28706;7392;2176;0;2638;0;0;0;142;127;48256;35;32;5;0;0;1;0;0;0;14;5433;13622;4052;0;0;2638;0;0;0;87;73;25745;15;33;4;2;0;0;0;0;0;1;1911;15084;3340;2176;0;0;0;0;0;55;54;22511;
250160905000007;1;42;119;38;12;15;2;4;0;1;31;5564;58130;32990;15251;28450;7377;24010;0;18000;264;233;189772;8;46;9;3;8;1;3;0;0;6;1352;22045;7580;4029;14500;3577;18510;0;0;84;78;71593;34;73;29;9;7;1;1;0;1;25;4212;36085;25410;11222;13950;3800;5500;0;18000;180;155;118179;42;119;38;12;15;2;4;0;1;31;5564;58130;32990;15251;28450;7377;24010;0;18000;264;233;189772;8;46;9;3;8;1;3;0;0;6;1352;22045;7580;4029;14500;3577;18510;0;0;84;78;71593;34;73;29;9;7;1;1;0;1;25;4212;36085;25410;11222;13950;3800;5500;0;18000;180;155;118179;
250160905000008;1;31;84;28;5;4;0;0;0;0;32;3440;42370;24439;6330;7440;0;0;0;0;184;152;84019;3;21;4;3;1;0;0;0;0;4;418;10500;3620;3600;2000;0;0;0;0;36;32;20138;28;63;24;2;3;0;0;0;0;28;3022;31870;20819;2730;5440;0;0;0;0;148;120;63881;31;84;28;5;4;0;0;0;0;32;3440;42370;24439;6330;7440;0;0;0;0;184;152;84019;3;21;4;3;1;0;0;0;0;4;418;10500;3620;3600;2000;0;0;0;0;36;32;20138;28;63;24;2;3;0;0;0;0;28;3022;31870;20819;2730;5440;0;0;0;0;148;120;63881;
250160905000009;8;53;58;7;0;0;0;0;0;0;20;7042;28461;6522;0;0;0;0;0;0;138;118;42025;25;34;1;0;0;0;0;0;0;15;3903;16670;1000;0;0;0;0;0;0;75;60;21573;28;24;6;0;0;0;0;0;0;5;3139;11791;5522;0;0;0;0;0;0;63;58;20452;53;58;7;0;0;0;0;0;0;20;7042;28461;6522;0;0;0;0;0;0;138;118;42025;25;34;1;0;0;0;0;0;0;15;3903;16670;1000;0;0;0;0;0;0;75;60;21573;28;24;6;0;0;0;0;0;0;5;3139;11791;5522;0;0;0;0;0;0;63;58;20452;
250160905000010;8;102;118;25;2;0;0;0;0;0;40;14486;58049;20733;2580;0;0;0;0;0;287;247;95848;76;84;9;0;0;0;0;0;0;38;10875;41104;7010;0;0;0;0;0;0;207;169;58989;26;34;16;2;0;0;0;0;0;2;3611;16945;13723;2580;0;0;0;0;0;80;78;36859;102;118;25;2;0;0;0;0;0;40;14486;58049;20733;2580;0;0;0;0;0;287;247;95848;76;84;9;0;0;0;0;0;0;38;10875;41104;7010;0;0;0;0;0;0;207;169;58989;26;34;16;2;0;0;0;0;0;2;3611;16945;13723;2580;0;0;0;0;0;80;78;36859;
250160905000011;8;89;112;26;3;1;2;1;0;0;64;11825;52065;21124;3980;1600;6892;6000;0;0;298;234;103486;42;81;14;2;0;1;1;0;0;61;6080;37855;11668;2580;0;2600;6000;0;0;202;141;66783;47;31;12;1;1;1;0;0;0;3;5745;14210;9456;1400;1600;4292;0;0;0;96;93;36703;89;112;26;3;1;2;1;0;0;64;11825;52065;21124;3980;1600;6892;6000;0;0;298;234;103486;42;81;14;2;0;1;1;0;0;61;6080;37855;11668;2580;0;2600;6000;0;0;202;141;66783;47;31;12;1;1;1;0;0;0;3;5745;14210;9456;1400;1600;4292;0;0;0;96;93;36703;
250160905000012;8;73;53;16;5;1;0;0;0;0;48;9214;25637;13953;5630;1600;0;0;0;0;196;148;56034;19;23;6;1;1;0;0;0;0;33;2610;11205;5550;1240;1600;0;0;0;0;83;50;22205;54;30;10;4;0;0;0;0;0;15;6604;14432;8403;4390;0;0;0;0;0;113;98;33829;73;53;16;5;1;0;0;0;0;48;9214;25637;13953;5630;1600;0;0;0;0;196;148;56034;19;23;6;1;1;0;0;0;0;33;2610;11205;5550;1240;1600;0;0;0;0;83;50;22205;54;30;10;4;0;0;0;0;0;15;6604;14432;8403;4390;0;0;0;0;0;113;98;33829;
250160905000013;8;35;40;6;1;0;0;0;0;0;18;5490;17900;4900;1200;0;0;0;0;0;100;82;29490;30;35;2;1;0;0;0;0;0;17;5076;15560;1400;1200;0;0;0;0;0;85;68;23236;5;5;4;0;0;0;0;0;0;1;414;2340;3500;0;0;0;0;0;0;15;14;6254;33;40;6;1;0;0;0;0;0;18;5167;17900;4900;1200;0;0;0;0;0;98;80;29167;29;35;2;1;0;0;0;0;0;17;4821;15560;1400;1200;0;0;0;0;0;84;67;22981;4;5;4;0;0;0;0;0;0;1;346;2340;3500;0;0;0;0;0;0;14;13;6186;
250160905000014;8;49;86;8;0;0;0;0;0;0;81;7419;41149;5864;0;0;0;0;0;0;224;143;54432;35;61;4;0;0;0;0;0;0;75;5841;28649;2460;0;0;0;0;0;0;175;100;36950;14;25;4;0;0;0;0;0;0;6;1578;12500;3404;0;0;0;0;0;0;49;43;17482;49;86;8;0;0;0;0;0;0;81;7419;41149;5864;0;0;0;0;0;0;224;143;54432;35;61;4;0;0;0;0;0;0;75;5841;28649;2460;0;0;0;0;0;0;175;100;36950;14;25;4;0;0;0;0;0;0;6;1578;12500;3404;0;0;0;0;0;0;49;43;17482;
250160905000015;8;67;52;9;0;0;0;0;0;0;16;12499;22102;6540;0;0;0;0;0;0;144;128;41141;65;44;8;0;0;0;0;0;0;15;12229;18230;5680;0;0;0;0;0;0;132;117;36139;2;8;1;0;0;0;0;0;0;1;270;3872;860;0;0;0;0;0;0;12;11;5002;66;52;9;0;0;0;0;0;0;16;12389;22102;6540;0;0;0;0;0;0;143;127;41031;64;44;8;0;0;0;0;0;0;15;12119;18230;5680;0;0;0;0;0;0;131;116;36029;2;8;1;0;0;0;0;0;0;1;270;3872;860;0;0;0;0;0;0;12;11;5002;
250160905000016;8;71;91;3;0;1;0;0;0;0;18;12383;41920;2645;0;2000;0;0;0;0;184;166;58948;67;75;0;0;1;0;0;0;0;16;11960;33920;0;0;2000;0;0;0;0;159;143;47880;4;16;3;0;0;0;0;0;0;2;423;8000;2645;0;0;0;0;0;0;25;23;11068;71;91;3;0;1;0;0;0;0;18;12383;41920;2645;0;2000;0;0;0;0;184;166;58948;67;75;0;0;1;0;0;0;0;16;11960;33920;0;0;2000;0;0;0;0;159;143;47880;4;16;3;0;0;0;0;0;0;2;423;8000;2645;0;0;0;0;0;0;25;23;11068;
250160905000017;5;28;19;8;2;0;0;0;0;0;11;3610;9010;6860;2400;0;0;0;0;0;68;57;21880;25;17;7;2;0;0;0;0;0;11;3406;8240;5840;2400;0;0;0;0;0;62;51;19886;3;2;1;0;0;0;0;0;0;0;204;770;1020;0;0;0;0;0;0;6;6;1994;28;18;8;2;0;0;0;0;0;11;3610;8500;6860;2400;0;0;0;0;0;67;56;21370;25;16;7;2;0;0;0;0;0;11;3406;7730;5840;2400;0;0;0;0;0;61;50;19376;3;2;1;0;0;0;0;0;0;0;204;770;1020;0;0;0;0;0;0;6;6;1994;
250160905000018;5;14;12;3;0;0;0;0;0;0;3;1940;5750;2520;0;0;0;0;0;0;32;29;10210;12;8;2;0;0;0;0;0;0;3;1720;3710;1500;0;0;0;0;0;0;25;22;6930;2;4;1;0;0;0;0;0;0;0;220;2040;1020;0;0;0;0;0;0;7;7;3280;14;12;3;0;0;0;0;0;0;3;1940;5750;2520;0;0;0;0;0;0;32;29;10210;12;8;2;0;0;0;0;0;0;3;1720;3710;1500;0;0;0;0;0;0;25;22;6930;2;4;1;0;0;0;0;0;0;0;220;2040;1020;0;0;0;0;0;0;7;7;3280;
250160905000019;1;77;103;17;1;0;1;0;0;0;8;11664;47766;15115;1280;0;3500;0;0;0;207;199;79325;46;65;7;0;0;1;0;0;0;7;7175;29780;5910;0;0;3500;0;0;0;126;119;46365;31;38;10;1;0;0;0;0;0;1;4489;17986;9205;1280;0;0;0;0;0;81;80;32960;77;103;17;1;0;1;0;0;0;8;11664;47766;15115;1280;0;3500;0;0;0;207;199;79325;46;65;7;0;0;1;0;0;0;7;7175;29780;5910;0;0;3500;0;0;0;126;119;46365;31;38;10;1;0;0;0;0;0;1;4489;17986;9205;1280;0;0;0;0;0;81;80;32960;
250160905000020;1;45;54;18;3;2;1;0;0;0;27;5505;24105;15372;3722;3466;2800;0;0;0;150;123;54970;19;36;8;2;1;1;0;0;0;23;2418;15365;6030;2700;1866;2800;0;0;0;90;67;31179;26;18;10;1;1;0;0;0;0;4;3087;8740;9342;1022;1600;0;0;0;0;60;56;23791;45;54;18;3;2;1;0;0;0;27;5505;24105;15372;3722;3466;2800;0;0;0;150;123;54970;19;36;8;2;1;1;0;0;0;23;2418;15365;6030;2700;1866;2800;0;0;0;90;67;31179;26;18;10;1;1;0;0;0;0;4;3087;8740;9342;1022;1600;0;0;0;0;60;56;23791;
250160905000021;1;24;22;7;1;1;1;0;0;0;10;3912;9998;5604;1073;1800;2800;0;0;0;66;56;25187;9;16;3;0;1;0;0;0;0;4;1780;7370;2120;0;1800;0;0;0;0;33;29;13070;15;6;4;1;0;1;0;0;0;6;2132;2628;3484;1073;0;2800;0;0;0;33;27;12117;24;22;7;1;1;1;0;0;0;10;3912;9998;5604;1073;1800;2800;0;0;0;66;56;25187;9;16;3;0;1;0;0;0;0;4;1780;7370;2120;0;1800;0;0;0;0;33;29;13070;15;6;4;1;0;1;0;0;0;6;2132;2628;3484;1073;0;2800;0;0;0;33;27;12117;
250160905000022;1;43;89;24;3;4;4;0;0;0;12;6620;42526;20955;3724;8200;13000;0;0;0;179;167;95025;21;52;14;2;4;3;0;0;0;9;3940;25058;12025;2700;8200;10000;0;0;0;105;96;61923;22;37;10;1;0;1;0;0;0;3;2680;17468;8930;1024;0;3000;0;0;0;74;71;33102;43;89;24;3;4;4;0;0;0;12;6620;42526;20955;3724;8200;13000;0;0;0;179;167;95025;21;52;14;2;4;3;0;0;0;9;3940;25058;12025;2700;8200;10000;0;0;0;105;96;61923;22;37;10;1;0;1;0;0;0;3;2680;17468;8930;1024;0;3000;0;0;0;74;71;33102;
250160905000023;1;66;82;10;1;1;0;0;0;0;33;8072;40092;8128;1400;2000;0;0;0;0;193;160;59692;30;40;5;1;1;0;0;0;0;24;4066;19220;4260;1400;2000;0;0;0;0;101;77;30946;36;42;5;0;0;0;0;0;0;9;4006;20872;3868;0;0;0;0;0;0;92;83;28746;66;82;10;1;1;0;0;0;0;33;8072;40092;8128;1400;2000;0;0;0;0;193;160;59692;30;40;5;1;1;0;0;0;0;24;4066;19220;4260;1400;2000;0;0;0;0;101;77;30946;36;42;5;0;0;0;0;0;0;9;4006;20872;3868;0;0;0;0;0;0;92;83;28746;
250160905000024;1;30;34;5;1;0;0;0;0;0;17;3905;16474;4161;1200;0;0;0;0;0;87;70;25740;10;17;2;1;0;0;0;0;0;12;1674;8108;1536;1200;0;0;0;0;0;42;30;12518;20;17;3;0;0;0;0;0;0;5;2231;8366;2625;0;0;0;0;0;0;45;40;13222;30;34;5;1;0;0;0;0;0;17;3905;16474;4161;1200;0;0;0;0;0;87;70;25740;10;17;2;1;0;0;0;0;0;12;1674;8108;1536;1200;0;0;0;0;0;42;30;12518;20;17;3;0;0;0;0;0;0;5;2231;8366;2625;0;0;0;0;0;0;45;40;13222;
250160905000025;1;51;38;4;0;0;0;0;0;0;8;7499;17383;3800;0;0;0;0;0;0;101;93;28682;38;21;1;0;0;0;0;0;0;7;5607;9160;960;0;0;0;0;0;0;67;60;15727;13;17;3;0;0;0;0;0;0;1;1892;8223;2840;0;0;0;0;0;0;34;33;12955;51;38;4;0;0;0;0;0;0;8;7499;17383;3800;0;0;0;0;0;0;101;93;28682;38;21;1;0;0;0;0;0;0;7;5607;9160;960;0;0;0;0;0;0;67;60;15727;13;17;3;0;0;0;0;0;0;1;1892;8223;2840;0;0;0;0;0;0;34;33;12955;
250170805000001;1;6;77;31;9;7;3;1;0;0;16;868;37720;28140;12240;12980;10050;6000;0;0;150;134;107998;2;57;18;7;6;3;1;0;0;9;200;27680;14880;9600;11350;10050;6000;0;0;103;94;79760;4;20;13;2;1;0;0;0;0;7;668;10040;13260;2640;1630;0;0;0;0;47;40;28238;6;77;31;9;7;3;1;0;0;16;868;37720;28140;12240;12980;10050;6000;0;0;150;134;107998;2;57;18;7;6;3;1;0;0;9;200;27680;14880;9600;11350;10050;6000;0;0;103;94;79760;4;20;13;2;1;0;0;0;0;7;668;10040;13260;2640;1630;0;0;0;0;47;40;28238;
250170805000002;1;23;77;20;3;2;1;0;0;0;38;3241;37410;16892;4530;4000;3000;0;0;0;164;126;69073;10;50;7;2;2;1;0;0;0;36;1880;24210;5490;3000;4000;3000;0;0;0;108;72;41580;13;27;13;1;0;0;0;0;0;2;1361;13200;11402;1530;0;0;0;0;0;56;54;27493;23;77;20;3;2;1;0;0;0;38;3241;37410;16892;4530;4000;3000;0;0;0;164;126;69073;10;50;7;2;2;1;0;0;0;36;1880;24210;5490;3000;4000;3000;0;0;0;108;72;41580;13;27;13;1;0;0;0;0;0;2;1361;13200;11402;1530;0;0;0;0;0;56;54;27493;
250170805000003;8;20;74;17;2;0;0;0;0;0;9;3145;34648;14887;2700;0;0;0;0;0;122;113;55380;18;63;8;2;0;0;0;0;0;6;2778;29148;6560;2700;0;0;0;0;0;97;91;41186;2;11;9;0;0;0;0;0;0;3;367;5500;8327;0;0;0;0;0;0;25;22;14194;20;74;17;2;0;0;0;0;0;9;3145;34648;14887;2700;0;0;0;0;0;122;113;55380;18;63;8;2;0;0;0;0;0;6;2778;29148;6560;2700;0;0;0;0;0;97;91;41186;2;11;9;0;0;0;0;0;0;3;367;5500;8327;0;0;0;0;0;0;25;22;14194;
250170805000004;8;25;77;9;1;0;0;0;0;0;12;3668;35720;8492;1050;0;0;0;0;0;124;112;48930;22;67;2;1;0;0;0;0;0;9;3206;30830;1730;1050;0;0;0;0;0;101;92;36816;3;10;7;0;0;0;0;0;0;3;462;4890;6762;0;0;0;0;0;0;23;20;12114;25;76;9;1;0;0;0;0;0;12;3668;35320;8492;1050;0;0;0;0;0;123;111;48530;22;66;2;1;0;0;0;0;0;9;3206;30430;1730;1050;0;0;0;0;0;100;91;36416;3;10;7;0;0;0;0;0;0;3;462;4890;6762;0;0;0;0;0;0;23;20;12114;
250170805000005;8;13;82;26;4;2;1;0;1;0;12;2288;39160;24120;5230;4080;4000;0;10100;0;141;129;88978;12;70;19;2;2;1;0;0;0;11;2220;33050;17000;2530;4080;4000;0;0;0;117;106;62880;1;12;7;2;0;0;0;1;0;1;68;6110;7120;2700;0;0;0;10100;0;24;23;26098;13;82;26;4;2;1;0;1;0;12;2288;39160;24120;5230;4080;4000;0;10100;0;141;129;88978;12;70;19;2;2;1;0;0;0;11;2220;33050;17000;2530;4080;4000;0;0;0;117;106;62880;1;12;7;2;0;0;0;1;0;1;68;6110;7120;2700;0;0;0;10100;0;24;23;26098;
250170805000006;8;62;143;27;3;4;1;0;0;0;23;10509;64694;21915;3900;8000;3000;0;0;0;263;240;112018;46;121;18;3;4;1;0;0;0;16;8555;54175;13692;3900;8000;3000;0;0;0;209;193;91322;16;22;9;0;0;0;0;0;0;7;1954;10519;8223;0;0;0;0;0;0;54;47;20696;62;143;27;3;4;1;0;0;0;23;10509;64694;21915;3900;8000;3000;0;0;0;263;240;112018;46;121;18;3;4;1;0;0;0;16;8555;54175;13692;3900;8000;3000;0;0;0;209;193;91322;16;22;9;0;0;0;0;0;0;7;1954;10519;8223;0;0;0;0;0;0;54;47;20696;
250170805000007;5;6;33;10;2;2;0;0;0;0;1;816;14988;8895;2900;3800;0;0;0;0;54;53;31399;6;31;9;2;2;0;0;0;0;1;816;14018;7875;2900;3800;0;0;0;0;51;50;29409;0;2;1;0;0;0;0;0;0;0;0;970;1020;0;0;0;0;0;0;3;3;1990;6;33;10;2;2;0;0;0;0;1;816;14988;8895;2900;3800;0;0;0;0;54;53;31399;6;31;9;2;2;0;0;0;0;1;816;14018;7875;2900;3800;0;0;0;0;51;50;29409;0;2;1;0;0;0;0;0;0;0;0;970;1020;0;0;0;0;0;0;3;3;1990;
250170805000008;5;77;76;19;4;3;2;1;0;0;16;11245;32926;13384;4942;5800;6500;6000;0;0;198;182;80797;30;53;14;3;3;2;1;0;0;6;4950;22500;9124;3900;5800;6500;6000;0;0;112;106;58774;47;23;5;1;0;0;0;0;0;10;6295;10426;4260;1042;0;0;0;0;0;86;76;22023;77;76;19;4;3;2;1;0;0;16;11245;32926;13384;4942;5800;6500;6000;0;0;198;182;80797;30;53;14;3;3;2;1;0;0;6;4950;22500;9124;3900;5800;6500;6000;0;0;112;106;58774;47;23;5;1;0;0;0;0;0;10;6295;10426;4260;1042;0;0;0;0;0;86;76;22023;
250170805000009;1;10;90;35;7;4;1;2;0;0;20;1752;43190;28564;9111;7800;3000;11300;0;0;169;149;104717;6;68;24;6;3;1;2;0;0;10;1070;32310;19032;7911;5800;3000;11300;0;0;120;110;80423;4;22;11;1;1;0;0;0;0;10;682;10880;9532;1200;2000;0;0;0;0;49;39;24294;10;90;35;7;4;1;2;0;0;20;1752;43190;28564;9111;7800;3000;11300;0;0;169;149;104717;6;68;24;6;3;1;2;0;0;10;1070;32310;19032;7911;5800;3000;11300;0;0;120;110;80423;4;22;11;1;1;0;0;0;0;10;682;10880;9532;1200;2000;0;0;0;0;49;39;24294;
250170805000010;1;37;140;50;5;4;1;0;0;0;13;6359;66708;38948;6370;7700;2800;0;0;0;250;237;128885;21;118;34;3;3;1;0;0;0;9;4175;55580;24818;4020;6100;2800;0;0;0;189;180;97493;16;22;16;2;1;0;0;0;0;4;2184;11128;14130;2350;1600;0;0;0;0;61;57;31392;37;140;49;5;4;1;0;0;0;13;6359;66708;38398;6370;7700;2800;0;0;0;249;236;128335;21;118;33;3;3;1;0;0;0;9;4175;55580;24268;4020;6100;2800;0;0;0;188;179;96943;16;22;16;2;1;0;0;0;0;4;2184;11128;14130;2350;1600;0;0;0;0;61;57;31392;
250180705000001;1;0;38;16;2;1;2;0;1;0;5;0;18554;12870;3000;2500;5800;0;10000;0;65;60;52724;0;22;16;2;1;1;0;1;0;1;0;11150;12870;3000;2500;2800;0;10000;0;44;43;42320;0;16;0;0;0;1;0;0;0;4;0;7404;0;0;0;3000;0;0;0;21;17;10404;0;38;16;2;1;2;0;1;0;5;0;18554;12870;3000;2500;5800;0;10000;0;65;60;52724;0;22;16;2;1;1;0;1;0;1;0;11150;12870;3000;2500;2800;0;10000;0;44;43;42320;0;16;0;0;0;1;0;0;0;4;0;7404;0;0;0;3000;0;0;0;21;17;10404;
250180705000002;1;23;122;91;20;14;3;0;0;0;9;3734;59050;73820;26621;27850;9000;0;0;0;282;273;200075;12;72;68;17;11;3;0;0;0;6;2170;35316;54603;22821;22650;9000;0;0;0;189;183;146560;11;50;23;3;3;0;0;0;0;3;1564;23734;19217;3800;5200;0;0;0;0;93;90;53515;23;122;91;20;14;3;0;0;0;9;3734;59050;73820;26621;27850;9000;0;0;0;282;273;200075;12;72;68;17;11;3;0;0;0;6;2170;35316;54603;22821;22650;9000;0;0;0;189;183;146560;11;50;23;3;3;0;0;0;0;3;1564;23734;19217;3800;5200;0;0;0;0;93;90;53515;
250180705000003;1;12;77;45;8;3;3;0;0;0;35;1715;38260;32882;10712;6070;8478;0;0;0;183;148;98117;3;40;30;6;3;1;0;0;0;9;387;20170;22241;8012;6070;2744;0;0;0;92;83;59624;9;37;15;2;0;2;0;0;0;26;1328;18090;10641;2700;0;5734;0;0;0;91;65;38493;12;77;45;8;3;3;0;0;0;35;1715;38260;32882;10712;6070;8478;0;0;0;183;148;98117;3;40;30;6;3;1;0;0;0;9;387;20170;22241;8012;6070;2744;0;0;0;92;83;59624;9;37;15;2;0;2;0;0;0;26;1328;18090;10641;2700;0;5734;0;0;0;91;65;38493;
250180705000004;1;8;100;67;13;9;1;0;0;0;28;1525;49030;54359;16127;20040;3000;0;0;0;226;198;144081;4;60;55;12;7;1;0;0;0;12;850;29430;44819;14627;15540;3000;0;0;0;151;139;108266;4;40;12;1;2;0;0;0;0;16;675;19600;9540;1500;4500;0;0;0;0;75;59;35815;8;100;67;13;9;1;0;0;0;28;1525;49030;54359;16127;20040;3000;0;0;0;226;198;144081;4;60;55;12;7;1;0;0;0;12;850;29430;44819;14627;15540;3000;0;0;0;151;139;108266;4;40;12;1;2;0;0;0;0;16;675;19600;9540;1500;4500;0;0;0;0;75;59;35815;
250180705000005;1;22;89;52;15;11;7;0;0;0;20;3408;43410;43213;19938;21690;21886;0;0;0;216;196;153545;5;41;33;10;7;5;0;0;0;5;947;20270;26761;13438;13780;15206;0;0;0;106;101;90402;17;48;19;5;4;2;0;0;0;15;2461;23140;16452;6500;7910;6680;0;0;0;110;95;63143;22;87;51;15;11;7;0;0;0;20;3408;42390;42513;19938;21690;21886;0;0;0;213;193;151825;5;39;32;10;7;5;0;0;0;5;947;19250;26061;13438;13780;15206;0;0;0;103;98;88682;17;48;19;5;4;2;0;0;0;15;2461;23140;16452;6500;7910;6680;0;0;0;110;95;63143;
250180705000006;1;28;115;80;27;18;3;0;0;0;20;4114;55877;62382;36084;36652;10500;0;0;0;291;271;205609;13;45;50;12;12;2;0;0;0;9;1960;21155;38640;16490;25215;7500;0;0;0;143;134;110960;15;70;30;15;6;1;0;0;0;11;2154;34722;23742;19594;11437;3000;0;0;0;148;137;94649;28;115;80;27;18;3;0;0;0;20;4114;55877;62382;36084;36652;10500;0;0;0;291;271;205609;13;45;50;12;12;2;0;0;0;9;1960;21155;38640;16490;25215;7500;0;0;0;143;134;110960;15;70;30;15;6;1;0;0;0;11;2154;34722;23742;19594;11437;3000;0;0;0;148;137;94649;
250180705000007;1;11;114;56;11;12;5;0;0;0;11;2162;55878;43963;14860;22590;15220;0;0;0;220;209;154673;6;54;31;8;10;4;0;0;0;1;1184;26674;24672;10730;19290;12420;0;0;0;114;113;94970;5;60;25;3;2;1;0;0;0;10;978;29204;19291;4130;3300;2800;0;0;0;106;96;59703;11;114;56;11;12;5;0;0;0;11;2162;55878;43963;14860;22590;15220;0;0;0;220;209;154673;6;54;31;8;10;4;0;0;0;1;1184;26674;24672;10730;19290;12420;0;0;0;114;113;94970;5;60;25;3;2;1;0;0;0;10;978;29204;19291;4130;3300;2800;0;0;0;106;96;59703;
250180705000008;1;5;86;23;2;6;2;0;0;0;26;804;42768;19194;2640;12800;6100;0;0;0;150;124;84306;1;50;17;2;4;1;0;0;0;12;200;25425;14285;2640;8300;3000;0;0;0;87;75;53850;4;36;6;0;2;1;0;0;0;14;604;17343;4909;0;4500;3100;0;0;0;63;49;30456;5;86;23;2;6;2;0;0;0;26;804;42768;19194;2640;12800;6100;0;0;0;150;124;84306;1;50;17;2;4;1;0;0;0;12;200;25425;14285;2640;8300;3000;0;0;0;87;75;53850;4;36;6;0;2;1;0;0;0;14;604;17343;4909;0;4500;3100;0;0;0;63;49;30456;
250180705000009;1;31;118;63;6;6;5;1;0;0;25;4642;56824;47323;7663;11944;20300;5700;0;0;255;230;154396;15;74;51;6;6;5;0;0;0;12;2210;35854;38020;7663;11944;20300;0;0;0;169;157;115991;16;44;12;0;0;0;1;0;0;13;2432;20970;9303;0;0;0;5700;0;0;86;73;38405;30;116;62;6;5;5;1;0;0;25;4622;55914;46513;7663;10234;20300;5700;0;0;250;225;150946;14;72;50;6;5;5;0;0;0;12;2190;34944;37210;7663;10234;20300;0;0;0;164;152;112541;16;44;12;0;0;0;1;0;0;13;2432;20970;9303;0;0;0;5700;0;0;86;73;38405;
250180705000010;1;16;133;77;12;5;0;0;0;0;64;2122;65505;58063;14830;9420;0;0;0;0;307;243;149940;5;90;60;10;5;0;0;0;0;30;750;44671;44180;12700;9420;0;0;0;0;200;170;111721;11;43;17;2;0;0;0;0;0;34;1372;20834;13883;2130;0;0;0;0;0;107;73;38219;16;133;77;12;5;0;0;0;0;64;2122;65505;58063;14830;9420;0;0;0;0;307;243;149940;5;90;60;10;5;0;0;0;0;30;750;44671;44180;12700;9420;0;0;0;0;200;170;111721;11;43;17;2;0;0;0;0;0;34;1372;20834;13883;2130;0;0;0;0;0;107;73;38219;
