Cod_setor;Situacao_setor;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255;
250400905000328;1;315;1;4;9;5;13;16;14;14;15;7;8;10;10;14;6;9;5;11;7;3;10;8;6;4;5;10;8;7;3;7;6;4;4;4;4;6;4;1;3;2;0;6;2;2;0;1;2;0;1;2;0;0;1;1;1;0;1;1;0;0;1;0;0;1;0;2;0;0;1;0;0;0;0;0;0;2;31;105;116;2;16;1;11;1;362;2;6;8;11;12;11;15;6;13;11;18;13;16;8;9;6;10;16;8;8;19;6;8;8;6;9;11;4;8;4;4;5;4;8;5;3;4;4;5;5;1;0;3;2;3;0;1;2;1;1;1;1;1;0;1;0;2;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;141;33;126;3;10;0;9;0
250400905000329;1;233;2;1;1;8;10;6;10;6;9;10;9;10;3;2;2;9;7;6;5;5;4;3;7;6;4;4;9;2;4;4;6;7;5;4;4;4;3;1;2;4;3;0;2;2;2;1;0;1;0;2;1;0;3;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;86;22;91;0;7;1;4;0;246;0;1;7;8;8;8;12;6;7;8;6;8;14;8;3;5;3;3;5;6;5;7;11;6;5;4;6;5;5;6;4;11;5;4;4;3;3;2;1;2;3;3;0;1;1;0;1;2;1;1;0;1;2;0;0;2;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;91;85;2;2;0;12;0
250400905000330;1;15;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;2;2;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;4;0;0;1;0;0;23;0;0;0;1;1;0;1;2;2;2;2;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;9;0;0;0;0;0
250400905000331;4;269;0;2;0;5;3;13;5;9;6;8;4;7;7;13;4;4;4;7;4;6;9;7;13;3;4;4;4;5;7;4;6;3;5;9;4;2;5;2;3;4;5;6;3;1;3;3;1;2;0;1;0;2;1;2;3;0;2;2;3;1;1;0;4;1;0;0;0;2;0;1;1;0;1;0;0;3;117;18;99;1;11;2;8;0;290;0;4;4;5;9;4;9;4;3;2;6;4;5;5;8;7;8;10;10;6;5;13;8;9;5;6;2;4;9;5;5;5;6;3;5;3;1;4;6;4;5;5;3;2;7;3;2;1;4;3;1;3;3;1;2;3;2;2;2;0;2;1;0;0;0;2;1;0;1;1;0;0;0;1;1;5;49;115;90;1;6;1;6;0
250400905000332;4;399;7;7;3;12;8;13;6;13;12;10;14;14;12;6;13;7;8;4;12;4;14;10;7;11;11;9;8;3;8;3;8;10;6;2;6;6;2;4;4;2;6;7;6;6;2;4;1;2;4;2;2;2;3;4;4;2;3;3;2;0;2;1;3;0;2;1;1;0;0;2;0;1;2;0;0;0;157;24;146;0;13;9;10;1;458;4;9;14;10;7;11;13;14;11;9;13;13;14;14;6;5;9;9;14;15;16;10;14;8;12;8;5;4;10;6;5;7;7;7;9;8;5;4;6;3;7;7;5;3;3;4;4;6;3;7;3;2;6;4;1;3;3;0;3;0;1;0;2;3;2;1;4;0;1;0;2;0;0;0;0;0;75;152;141;8;14;12;9;0
250400905000333;4;195;0;1;3;5;8;7;3;3;8;1;5;4;11;2;8;4;5;7;6;3;4;4;4;2;5;2;4;1;3;1;4;4;4;1;4;2;1;2;2;3;4;3;6;2;2;3;1;0;1;0;2;1;3;1;0;2;2;0;1;1;1;0;0;0;3;0;2;0;1;0;0;0;0;0;0;2;71;16;73;2;4;2;8;2;224;0;5;6;4;4;4;4;2;9;4;8;9;3;8;3;7;6;5;6;3;5;3;2;2;5;3;3;3;3;4;4;7;4;3;2;4;2;2;4;6;6;4;2;2;1;0;5;2;2;1;2;4;0;2;1;1;3;1;1;1;1;1;0;0;1;3;0;0;0;1;1;0;1;1;0;2;42;75;64;2;6;4;11;1
250400905000334;8;274;1;3;6;6;6;3;10;7;6;9;5;7;4;7;5;11;5;6;8;7;12;4;4;5;4;5;2;2;4;0;1;6;2;2;6;6;2;5;2;9;4;5;4;2;2;2;5;3;4;3;2;1;4;1;0;6;1;0;2;1;1;0;1;1;1;0;0;1;0;1;3;1;0;0;0;7;119;8;100;2;10;2;6;0;274;0;1;2;5;9;4;5;4;9;7;5;8;4;5;6;4;11;8;9;3;5;4;6;4;9;3;2;7;7;4;3;7;4;5;3;7;3;4;4;6;1;4;5;1;5;6;3;2;5;3;5;3;1;1;0;0;1;0;7;1;5;0;0;0;0;0;1;1;0;1;1;1;0;2;1;1;27;119;91;4;3;3;7;1
250400905000335;8;58;0;0;0;0;1;1;3;1;1;3;3;1;1;4;1;0;1;4;2;3;1;0;1;2;2;0;1;1;3;2;0;0;0;0;2;2;4;1;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;4;19;1;2;0;5;0;85;0;1;0;1;4;1;3;3;2;1;7;3;3;1;4;3;3;0;1;3;5;3;3;2;2;2;1;3;1;1;1;0;0;0;2;0;1;0;0;1;2;1;1;1;0;1;2;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;34;30;0;1;1;3;0
250400905000336;8;132;1;1;1;4;1;6;4;4;6;4;7;1;5;1;1;4;2;5;4;4;4;3;2;3;2;3;2;0;0;1;2;0;1;1;0;2;1;1;3;1;2;2;1;0;3;0;1;3;1;0;3;2;0;1;1;2;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;47;15;55;0;4;0;2;0;155;0;3;5;3;2;1;2;3;5;3;4;9;6;3;2;7;5;2;1;3;1;2;3;2;3;2;5;3;0;3;3;3;2;2;2;1;1;1;3;4;4;2;2;3;0;1;0;2;1;1;3;2;0;0;2;1;1;0;1;0;2;1;0;0;0;0;0;1;0;1;2;1;2;0;0;4;32;47;50;0;2;0;11;0
250400905000337;8;94;0;2;1;0;1;0;3;1;0;3;1;2;6;5;1;2;2;3;4;1;2;2;0;4;1;1;2;1;4;1;3;2;0;1;1;5;1;0;0;2;1;1;0;1;2;1;4;1;2;0;0;1;0;1;0;2;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;23;22;28;2;5;5;5;0;84;0;1;1;1;0;1;2;4;0;4;2;1;1;4;0;6;3;0;2;5;4;0;2;5;1;2;1;2;1;1;4;3;1;0;2;1;0;1;0;2;1;0;2;0;2;0;1;2;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;29;14;24;3;3;5;3;0
250400905000338;8;277;0;1;4;5;7;4;15;9;8;5;6;12;7;6;5;8;8;8;5;13;9;13;5;5;6;5;11;4;10;3;6;4;4;3;3;1;5;2;0;0;5;2;4;3;2;1;0;3;1;0;4;1;1;0;0;2;2;3;1;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;0;121;5;113;1;8;2;9;1;282;2;4;8;6;8;7;10;8;5;7;6;9;5;9;7;11;6;9;8;8;4;12;4;11;6;6;8;5;4;7;2;4;6;3;2;3;3;1;5;3;3;3;4;6;3;1;1;3;0;1;0;2;2;0;0;2;1;4;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;25;119;89;1;2;5;9;4
250400905000339;1;252;2;0;2;2;4;3;3;6;0;1;4;3;2;7;1;4;2;8;5;6;1;4;6;5;4;5;9;3;3;1;11;14;3;3;9;3;2;6;6;5;4;4;1;5;1;2;0;6;2;3;2;1;6;2;1;5;3;2;4;1;0;0;2;0;3;0;3;2;1;2;0;0;0;1;3;12;156;8;60;4;4;3;5;1;302;2;1;1;4;2;3;3;3;11;6;6;3;4;4;3;2;5;3;4;12;4;4;6;9;2;7;3;4;6;5;10;6;3;3;7;8;5;3;3;4;7;5;3;3;3;2;4;1;4;5;6;2;3;3;5;4;6;7;2;1;1;2;1;5;2;2;5;2;1;3;0;1;3;1;2;11;44;128;77;12;7;8;3;1
250400905000340;1;420;5;5;8;12;6;13;15;8;6;6;5;7;8;4;12;9;12;14;7;8;6;3;13;10;9;7;6;8;4;9;10;5;12;9;9;10;13;3;8;4;6;6;7;6;4;7;4;2;5;3;2;2;6;1;2;3;4;3;1;1;2;2;2;3;0;0;1;0;1;0;1;0;0;1;2;2;189;28;151;0;5;3;5;1;449;6;3;6;6;6;7;11;6;9;17;13;11;12;12;7;5;10;14;14;9;4;7;11;11;10;6;15;10;10;7;6;10;6;10;9;15;5;5;8;6;6;7;8;2;6;10;4;5;2;3;2;6;3;2;1;3;6;1;2;1;0;2;1;0;2;3;2;0;1;0;0;0;0;1;0;2;64;177;148;5;5;4;6;4
250400905000341;1;141;1;0;4;1;2;6;3;1;4;6;8;5;2;2;1;3;0;5;5;6;3;1;3;6;0;4;4;2;3;5;1;1;2;3;2;1;0;1;3;1;1;4;3;0;0;3;1;2;2;0;1;2;1;1;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;1;43;15;56;0;9;1;9;0;148;0;1;1;3;1;3;2;2;6;1;5;3;5;3;5;3;2;3;5;5;5;3;1;4;2;6;1;3;4;3;2;3;4;1;1;2;4;1;0;3;2;4;0;4;1;0;0;3;4;1;0;1;2;0;0;0;1;0;1;2;1;0;2;1;0;0;1;0;2;0;0;0;0;0;0;3;32;38;51;1;8;4;8;0
250400905000342;1;315;4;3;2;8;7;8;10;7;5;9;6;7;5;6;10;5;7;4;5;11;6;13;10;8;4;11;7;0;7;4;9;10;6;3;5;5;7;6;6;5;2;2;1;3;1;4;2;1;0;1;1;2;2;2;1;1;2;2;2;4;3;1;3;0;2;1;1;1;2;2;0;0;0;1;0;1;117;23;106;0;22;6;16;1;364;3;4;5;9;8;10;1;8;11;13;5;7;4;7;9;4;5;8;12;10;8;9;12;12;4;7;4;10;2;3;5;6;6;5;5;5;6;5;7;3;5;7;8;3;3;4;1;2;5;2;4;3;6;4;7;3;1;2;0;3;5;2;1;0;1;2;3;2;0;1;1;1;1;0;2;2;79;106;110;5;11;5;12;4
250400905000343;1;315;2;1;2;6;3;4;4;5;6;8;4;4;5;9;7;9;8;5;9;11;13;11;4;12;3;4;6;4;4;1;9;1;3;1;2;7;8;4;6;10;5;0;1;3;7;2;2;5;4;2;9;3;2;5;5;7;3;3;2;2;1;1;0;1;1;1;4;1;0;1;1;0;0;1;1;4;129;16;136;3;3;0;13;1;315;2;1;5;3;2;3;6;8;6;9;10;13;9;2;7;7;10;6;4;8;3;3;8;7;10;8;7;4;3;5;7;6;5;4;4;3;3;3;3;6;4;5;0;3;5;2;7;5;4;8;2;4;3;6;2;2;3;2;5;2;1;2;1;0;2;4;1;0;3;0;0;0;0;1;0;3;41;109;125;3;9;3;9;2
250400905000344;1;279;2;4;3;2;6;4;9;10;12;3;6;8;8;8;4;7;10;10;8;9;7;10;6;4;11;4;10;4;10;3;7;6;2;3;2;3;3;4;4;5;1;1;3;2;2;0;1;5;3;0;1;1;2;0;3;2;1;1;1;0;2;0;2;0;1;0;1;0;1;0;0;0;0;0;0;1;128;10;100;2;8;4;9;1;275;1;2;4;7;8;10;9;5;1;5;10;8;5;9;5;8;12;7;6;7;7;11;13;6;12;4;7;3;6;5;2;4;4;1;6;3;5;4;2;5;1;0;5;2;1;2;3;5;4;2;0;2;1;0;1;2;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;30;128;77;1;4;4;9;0
250400905000345;1;388;2;6;6;3;10;19;12;15;7;11;7;10;12;13;4;12;10;10;8;20;11;7;5;9;8;8;12;6;3;4;4;7;4;7;8;4;3;5;4;3;4;4;8;1;2;10;5;2;2;4;3;1;3;0;0;1;1;4;3;0;1;0;1;2;1;0;0;0;1;2;0;0;1;1;0;1;164;23;142;3;18;2;6;3;504;5;9;9;8;9;18;11;19;17;18;19;12;13;14;8;18;13;16;11;18;8;6;9;15;10;16;12;16;7;10;9;10;6;6;4;7;7;3;6;4;7;5;3;5;3;3;2;2;3;1;2;3;3;5;1;1;4;1;1;2;2;1;0;2;1;3;0;0;0;0;0;0;0;0;0;2;69;167;180;0;20;5;20;3
250400905000346;1;336;2;3;8;5;11;11;13;11;9;14;16;7;5;11;6;8;12;11;8;6;10;7;8;12;9;5;4;4;3;0;5;5;5;1;4;5;6;6;4;4;1;4;2;2;4;4;4;2;3;1;2;0;2;1;2;4;1;2;2;2;1;0;1;0;0;2;1;0;0;1;0;0;0;0;0;1;91;54;135;2;11;2;10;0;328;1;5;8;6;9;8;4;17;11;5;12;9;7;9;6;8;10;5;11;9;9;6;5;11;6;6;6;2;7;8;6;3;8;4;5;4;4;7;8;3;4;0;5;5;5;6;1;2;3;1;1;0;1;3;1;1;0;0;0;1;2;2;0;0;2;0;0;0;0;0;1;1;0;0;0;2;81;89;105;3;8;2;8;1
250400905000347;1;70;0;1;2;4;1;1;3;1;5;2;2;1;4;3;1;2;4;2;3;3;1;1;1;0;1;1;2;0;1;0;0;0;0;2;1;1;1;1;0;0;2;0;0;0;2;2;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;29;7;22;0;1;1;2;0;79;1;2;2;3;0;2;2;4;1;10;1;1;4;2;1;6;2;1;0;2;4;5;1;1;0;0;1;0;0;0;2;2;0;3;0;0;1;0;1;0;1;0;0;0;1;0;1;1;1;2;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;18;23;27;0;1;0;2;0
250400905000348;1;261;1;4;4;6;6;5;1;6;2;3;8;5;7;2;9;2;5;7;11;7;6;6;7;8;7;7;6;4;5;3;6;3;5;2;1;2;2;6;1;2;5;4;6;1;3;1;3;2;3;4;0;3;3;7;1;1;2;2;1;3;3;1;1;0;1;3;0;1;1;1;1;0;1;0;0;2;96;25;76;2;16;3;19;0;317;2;3;1;5;3;6;8;6;15;7;6;2;9;2;5;3;4;7;6;9;7;7;8;10;7;4;11;6;3;6;7;9;3;0;1;6;7;3;4;3;7;5;4;2;7;3;4;4;2;6;3;4;4;2;1;5;2;1;4;1;2;1;0;0;1;2;1;2;1;1;2;0;2;0;1;9;65;95;88;11;15;4;21;1
250400905000349;1;174;0;2;1;3;1;4;4;5;3;6;4;5;2;9;4;0;8;4;6;2;0;3;3;7;6;2;7;3;2;2;1;4;2;6;3;4;1;1;1;1;2;1;2;0;5;1;2;1;4;2;2;2;1;1;0;0;1;1;4;0;1;1;0;2;1;0;0;1;0;1;1;1;0;0;1;0;78;12;68;1;2;2;3;0;190;1;4;0;4;1;1;4;1;4;5;3;9;3;1;7;8;5;5;4;3;6;0;8;2;3;3;7;4;4;2;1;7;3;3;5;5;4;3;4;4;4;1;2;3;1;2;3;0;1;1;1;2;1;1;0;2;0;1;3;1;2;1;1;0;0;2;0;0;0;1;1;0;0;0;0;1;39;74;52;3;4;1;5;1
250400905000350;1;137;1;6;5;9;5;5;2;2;1;5;3;4;8;5;0;3;3;1;4;2;10;1;3;4;0;4;2;3;3;4;0;1;4;3;1;1;1;1;0;3;0;1;1;2;2;1;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;52;13;40;0;2;1;3;0;142;5;11;5;7;2;4;2;5;4;3;4;2;3;4;4;4;7;4;6;5;2;4;3;2;2;3;2;3;1;6;1;2;2;2;1;0;1;0;2;1;1;1;2;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;26;43;38;1;0;2;1;1
250400905000351;1;125;0;3;0;0;3;2;1;0;2;5;2;2;2;3;3;2;6;3;2;3;3;4;6;6;1;3;4;1;2;3;1;4;2;3;2;0;2;4;0;4;1;1;1;3;3;1;2;1;0;0;1;1;3;0;0;1;3;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;59;22;30;1;0;1;3;3;135;0;1;3;0;0;4;2;2;1;0;4;4;0;1;4;5;1;5;6;3;1;4;4;2;0;5;6;3;1;5;0;1;4;1;1;1;2;4;4;3;1;1;2;8;1;1;1;1;4;0;1;2;0;1;3;2;1;1;2;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;50;38;33;1;1;0;5;1
250400905000353;1;83;0;2;0;0;0;0;1;3;0;1;1;1;5;1;0;2;2;2;1;2;2;1;1;2;1;5;2;1;0;0;1;2;2;2;0;0;0;0;4;1;1;1;2;0;1;1;1;1;0;4;2;5;3;0;0;2;4;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;36;6;34;0;1;0;2;2;108;0;1;1;1;1;1;0;0;2;2;1;4;1;2;1;2;0;2;1;3;4;4;3;2;2;1;0;0;0;1;1;2;0;0;1;1;1;3;1;0;2;1;1;3;2;2;4;1;3;6;3;1;3;1;1;1;1;1;0;0;2;0;1;1;0;1;1;0;0;4;1;0;0;1;1;5;28;31;24;4;3;3;1;4
250400905000354;1;183;1;0;0;4;2;8;2;0;4;1;1;3;2;8;2;4;3;5;3;5;1;3;11;6;8;3;1;2;1;2;2;2;3;3;4;2;4;8;1;3;1;5;3;2;3;4;1;0;3;0;2;0;1;2;1;0;0;0;1;2;1;3;1;3;5;0;2;1;0;2;2;0;0;1;2;1;94;7;59;1;4;2;8;1;222;2;1;3;4;4;2;2;4;3;4;5;3;2;0;3;6;3;4;4;4;7;2;6;6;3;4;5;3;3;4;4;0;1;5;6;4;3;4;4;2;5;3;2;2;1;1;3;3;0;7;1;5;0;1;0;0;1;1;5;6;3;5;2;1;2;4;1;3;0;3;0;1;0;1;0;10;52;75;62;4;3;3;7;1
250400905000355;1;291;3;3;1;1;1;5;3;5;2;5;8;1;2;6;7;6;2;8;8;8;8;5;8;7;5;8;7;3;9;5;4;4;4;5;2;6;0;3;3;1;2;5;2;2;3;5;3;3;5;3;13;10;6;11;1;5;3;4;3;5;2;1;1;0;1;3;0;0;0;2;1;0;1;1;1;1;143;15;106;1;3;3;7;4;366;1;5;1;4;3;5;5;3;4;1;1;8;7;3;4;9;11;6;13;8;11;6;7;9;4;9;10;5;6;3;7;3;3;3;2;5;3;4;7;5;6;1;5;5;8;12;6;7;6;7;9;14;5;6;6;3;3;4;2;3;1;2;5;2;4;3;1;1;1;1;1;0;1;0;3;8;75;126;101;11;5;10;14;1
250400905000356;1;210;2;6;6;5;6;3;5;7;4;5;7;6;2;2;4;4;1;8;4;3;4;2;7;3;2;4;2;4;2;6;4;3;11;6;5;0;3;0;5;2;5;2;2;4;1;1;2;0;0;1;1;4;1;3;1;2;3;1;1;2;1;1;1;0;0;2;0;0;0;0;0;0;0;0;1;2;77;22;65;3;6;2;10;0;221;2;2;2;6;2;2;4;2;7;1;3;6;1;5;2;4;6;3;4;3;7;4;6;6;3;9;4;10;7;4;7;5;6;2;4;7;2;3;1;2;4;2;3;3;2;2;1;2;4;2;0;2;3;1;1;1;2;2;2;1;0;2;2;1;1;1;0;1;2;0;0;1;0;0;0;4;55;68;66;5;1;6;5;1
250400905000357;1;347;3;7;9;8;7;6;7;8;4;7;9;8;8;10;6;3;5;4;3;3;6;4;8;6;7;4;10;10;9;7;2;6;6;11;2;8;3;9;10;3;2;3;7;4;6;5;4;7;2;7;3;1;1;1;2;4;3;2;2;2;0;0;2;1;2;4;0;2;2;4;1;3;0;1;0;1;148;25;110;2;13;6;9;0;424;7;6;5;7;3;8;12;7;7;6;9;11;3;9;7;9;10;13;5;7;10;10;9;4;16;10;5;3;10;3;9;9;6;7;8;9;6;2;5;6;4;9;3;8;4;6;8;6;3;3;7;4;2;5;5;3;1;5;3;0;2;0;0;5;4;4;2;2;2;1;2;0;0;1;1;11;76;140;123;9;15;10;21;2
250400905000358;1;383;5;13;7;15;11;16;12;14;7;7;16;8;13;9;2;6;7;12;11;7;9;12;11;11;12;8;11;6;7;9;7;6;6;6;2;5;5;4;6;5;6;2;2;2;4;2;1;0;2;1;4;0;1;1;2;1;0;0;1;0;2;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;160;17;126;3;11;7;3;5;430;4;8;13;11;21;16;17;10;8;15;16;7;9;9;10;13;5;10;7;13;13;11;11;13;8;13;10;10;10;14;7;10;1;3;1;7;8;3;1;8;4;3;2;5;3;2;6;2;1;4;0;2;1;1;2;2;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;70;161;114;5;10;2;8;1
250400905000359;1;258;0;3;3;6;5;8;8;8;8;5;5;5;7;4;2;8;5;2;6;6;10;7;7;3;8;3;9;7;5;5;3;2;6;4;5;12;2;4;3;5;3;4;1;0;5;4;3;0;0;1;1;3;2;1;1;3;1;1;2;1;1;0;2;0;0;1;0;1;0;0;0;1;0;1;0;0;129;3;82;3;5;3;14;1;263;1;2;4;1;7;4;9;7;3;11;9;5;7;1;5;6;10;9;2;6;3;9;2;8;6;4;7;5;8;7;10;4;9;2;2;2;6;4;4;6;4;2;6;2;3;2;1;1;4;1;1;1;1;2;2;0;1;1;2;1;1;0;1;2;1;0;1;0;0;0;0;0;0;1;1;0;33;117;77;3;4;2;11;1
250400905000360;1;333;2;4;10;4;7;6;8;5;6;10;5;10;9;4;8;5;8;7;4;3;6;7;5;7;8;6;6;8;6;4;10;4;5;5;7;6;3;5;1;6;3;6;10;3;7;3;6;3;3;4;5;5;4;5;0;3;2;1;2;1;3;2;1;2;1;1;0;0;1;0;1;1;0;0;0;4;141;28;117;7;2;3;8;0;379;3;7;5;3;7;2;3;5;6;2;5;10;7;6;7;7;9;9;12;5;7;6;9;13;10;6;8;7;10;7;9;4;7;4;6;4;9;6;6;7;7;9;3;11;8;6;5;2;5;3;4;3;3;5;4;5;6;1;1;3;2;0;1;2;1;4;2;1;1;1;1;1;1;0;1;1;82;131;108;9;5;10;8;0
250400905000361;1;313;2;4;2;9;5;5;10;4;9;10;5;6;4;7;2;6;7;5;1;5;8;8;3;11;15;4;5;8;4;9;4;10;14;7;7;7;8;4;4;5;3;7;4;3;5;4;4;0;1;3;1;4;3;0;1;0;1;4;2;0;0;0;1;0;0;2;2;0;2;0;0;0;0;0;1;2;186;7;76;2;6;4;10;0;325;4;6;6;3;4;12;7;2;10;1;8;4;8;4;9;5;8;4;7;5;5;11;13;7;8;8;10;10;8;6;12;7;11;13;6;10;7;5;1;0;5;5;2;3;0;1;4;0;5;3;3;3;1;3;0;3;2;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;30;174;79;3;1;5;9;0
250400905000362;1;20;0;0;0;2;0;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;1;1;2;2;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;3;0;2;0;0;0;20;1;1;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;2;0;0;2;1;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2;0;0;0;0;0
250400905000363;1;340;1;4;8;11;8;6;13;7;6;8;9;6;10;10;10;13;10;7;7;7;8;6;10;11;5;3;6;3;8;8;8;8;2;8;5;4;3;6;4;2;4;8;4;2;4;5;3;1;1;1;2;2;4;2;3;3;0;2;0;1;1;1;1;1;2;0;0;0;2;0;1;0;0;0;0;0;166;14;114;0;5;2;7;0;363;4;4;6;7;9;12;11;10;9;4;11;7;7;8;9;6;3;8;9;9;11;11;7;8;9;7;5;9;4;10;7;10;7;8;6;8;7;8;2;4;4;7;2;3;4;1;6;3;0;1;2;4;0;2;1;1;2;3;2;3;1;0;1;1;0;1;1;0;1;1;1;0;0;0;0;3;52;162;104;1;0;4;10;0
250400905000364;1;272;2;2;7;5;3;4;0;4;4;5;9;7;7;4;6;3;8;6;5;11;6;7;4;4;8;4;3;1;1;4;4;4;7;2;4;5;3;7;2;3;5;3;5;4;7;2;5;5;3;2;4;4;4;3;2;1;2;3;1;4;2;3;0;2;1;0;3;0;0;1;0;1;0;0;2;3;114;17;95;1;11;2;10;0;306;0;4;4;1;3;4;7;2;2;3;2;5;8;9;4;6;9;9;4;15;8;4;3;7;5;10;7;6;2;5;4;1;4;5;2;3;7;7;4;7;8;9;1;5;6;7;1;5;2;5;4;2;2;5;1;7;2;2;3;0;1;1;1;1;1;3;2;2;3;3;0;0;1;0;1;7;45;107;110;6;6;0;12;2
250400905000365;1;343;1;2;10;8;7;14;10;11;13;14;13;12;9;8;4;4;6;7;4;9;1;10;9;9;14;10;7;6;12;6;9;6;6;5;6;7;4;5;2;3;3;2;3;4;2;2;2;1;0;0;0;4;2;2;0;1;1;1;2;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;60;105;125;1;12;4;8;0;361;1;4;11;14;11;12;10;15;8;4;11;5;3;8;7;8;10;7;4;8;4;7;11;10;10;14;13;8;10;10;8;12;10;7;4;3;3;4;4;6;2;1;2;2;0;4;3;1;3;2;1;1;1;1;0;0;3;1;0;0;2;3;1;1;1;0;0;0;0;1;1;0;0;2;0;2;155;56;95;3;6;2;3;0
250400905000366;1;284;3;2;6;4;5;12;9;10;4;13;9;11;7;11;8;3;6;12;9;4;5;6;6;5;6;4;7;6;2;8;4;7;5;2;7;2;4;3;1;1;1;2;3;3;2;5;5;2;3;2;0;5;0;1;1;1;2;0;2;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;120;17;115;0;6;0;5;0;300;1;2;7;4;10;12;6;7;17;7;10;9;4;11;8;10;4;5;9;7;3;5;2;6;7;2;12;5;5;11;10;6;3;3;4;5;5;9;5;4;5;1;3;2;2;2;3;3;1;0;1;1;2;0;0;0;3;3;1;0;0;2;0;0;1;0;0;0;0;1;0;0;1;0;0;0;46;115;104;2;3;1;5;0
