Cod_setor;Situacao_setor;V422;V423;V424;V425;V426;V427;V428;V429;V430;V431;V432;V433;V434;V435;V436;V437;V438;V439;V440;V441;V442;V443;V444;V445;V446;V447;V448;V449;V450;V451;V452;V453;V454;V455;V456;V457;V458;V459;V460;V461;V462;V463;V464;V465;V466;V467;V468;V469;V470;V471;V472;V473;V474;V475;V476;V477;V478;V479;V480;V481;V482;V483;V484;V485;V486;V487;V488;V489;V490;V491;V492;V493;V494;V495;V496;V497;V498;V499;V500;V501;V502;V503;V504;V505;V506;V507;V508;V509;V510;V511;V512;V513;V514;V515;V516;V517;V518;V519;V520;V521;V522;V523;V524;V525;V526;V527;V528;V529;V530;V531;V532;V533;V534;V535;V536;V537;V538;V539;V540;V541;V542;V543;V544;V545;V546;V547;V548;V549;V550;V551;V552;V553;V554;V555;V556;V557;V558;V559;V560;V561;V562;V563;V564;V565;V566;V567;V568;V569;V570;V571;V572;V573;V574;V575;V576;V577;V578;V579;V580;V581;V582;V583;V584;V585;V586;V587;V588;V589;V590;V591;V592;V593;V594;V595;V596;V597;V598;V599;V600;V601;V602;V603;V604;V605;V606;V607;V608;V609;V610;V611;V612;V613;V614;V615;V616;V617;V618;V619;V620;V621;V622
250400905000270;1;1023;0;858;0;119;0;6;855;3;116;3;6;0;688;170;93;26;6;0;858;0;119;0;6;0;847;11;116;3;6;0;0;858;0;119;0;6;0;858;0;119;0;6;838;20;109;10;6;0;0;858;0;119;0;6;0;858;0;119;0;6;0;1023;0;0;1017;6;0;0;820;203;0;0;1023;0;0;0;1009;14;0;0;0;1023;0;0;0;1023;0;0;993;30;0;0;0;1023;0;0;0;1023;0;0;0;1023;0;0;0;0;1017;6;0;0;0;0;820;203;0;0;0;0;1023;0;0;0;0;0;1009;14;0;0;0;0;0;1023;0;0;0;0;0;1023;0;0;0;0;993;30;0;0;0;0;0;1023;0;0;0;0;0;1023;0;0;0;0;0;1023;0;0;1017;6;0;0;820;203;0;0;1023;0;0;0;1009;14;0;0;0;1023;0;0;0;1023;0;0;993;30;0;0;0;1023;0;0;0;1023;0;0
250400905000271;1;1138;0;994;0;128;0;16;994;0;128;0;16;0;994;0;128;0;16;0;994;0;128;0;16;0;994;0;128;0;16;0;0;994;0;128;0;16;0;994;0;128;0;16;968;26;117;11;16;0;0;994;0;128;0;16;0;994;0;128;0;16;0;1138;0;0;1138;0;0;0;1138;0;0;0;1138;0;0;0;1138;0;0;0;0;1138;0;0;0;1138;0;0;1101;37;0;0;0;1138;0;0;0;1138;0;0;0;1138;0;0;0;0;1138;0;0;0;0;0;1138;0;0;0;0;0;1138;0;0;0;0;0;1138;0;0;0;0;0;0;1138;0;0;0;0;0;1138;0;0;0;0;1101;37;0;0;0;0;0;1138;0;0;0;0;0;1138;0;0;0;0;0;1138;0;0;1138;0;0;0;1138;0;0;0;1138;0;0;0;1138;0;0;0;0;1138;0;0;0;1138;0;0;1101;37;0;0;0;1138;0;0;0;1138;0;0
250400905000272;1;960;114;708;11;78;2;44;822;0;89;0;46;0;822;0;89;0;46;0;822;0;89;0;46;0;822;0;89;0;46;0;4;818;0;89;0;46;0;822;0;89;0;46;822;0;89;0;46;0;0;822;0;89;0;46;0;822;0;89;0;46;130;830;0;0;960;0;0;0;960;0;0;0;960;0;0;0;960;0;0;0;4;956;0;0;0;960;0;0;960;0;0;0;0;960;0;0;0;960;0;0;130;830;0;0;0;0;960;0;0;0;0;0;960;0;0;0;0;0;960;0;0;0;0;0;960;0;0;0;0;0;4;956;0;0;0;0;0;960;0;0;0;0;960;0;0;0;0;0;0;960;0;0;0;0;0;960;0;0;0;0;130;830;0;0;960;0;0;0;960;0;0;0;960;0;0;0;960;0;0;0;4;956;0;0;0;960;0;0;960;0;0;0;0;960;0;0;0;960;0;0
250400905000273;1;1351;314;810;27;143;12;45;1124;0;170;0;57;0;1124;0;170;0;57;0;1124;0;170;0;57;0;1124;0;170;0;57;0;193;931;42;128;10;47;0;1124;0;170;0;57;1115;9;170;0;57;0;0;1124;0;170;0;57;0;1124;0;170;0;57;353;998;0;0;1351;0;0;0;1351;0;0;0;1351;0;0;0;1351;0;0;0;245;1106;0;0;0;1351;0;0;1342;9;0;0;0;1351;0;0;0;1351;0;0;342;926;11;72;0;0;1268;0;83;0;0;0;1268;0;83;0;0;0;1268;0;83;0;0;0;1268;0;83;0;0;0;212;1056;33;50;0;0;0;1268;0;83;0;0;1263;5;79;4;0;0;0;1268;0;83;0;0;0;1268;0;83;0;0;353;998;0;0;1351;0;0;0;1351;0;0;0;1351;0;0;0;1351;0;0;0;245;1106;0;0;0;1351;0;0;1342;9;0;0;0;1351;0;0;0;1351;0;0
250400905000274;1;835;0;693;0;74;0;50;683;10;74;0;50;0;636;57;74;0;50;0;683;10;74;0;50;0;636;57;74;0;50;0;458;235;42;32;36;14;0;693;0;74;0;50;669;24;74;0;50;0;127;566;21;53;7;43;6;687;0;74;0;50;0;784;0;0;784;0;0;0;745;39;0;0;784;0;0;0;745;39;0;0;530;254;0;0;0;784;0;0;766;18;0;0;159;625;0;0;6;778;0;0;0;773;0;0;0;0;773;0;0;0;0;0;771;2;0;0;0;0;773;0;0;0;0;0;771;2;0;0;0;0;537;236;0;0;0;0;0;773;0;0;0;0;760;13;0;0;0;0;159;614;0;0;0;0;6;767;0;0;0;0;0;830;0;0;820;10;0;0;768;62;0;0;820;10;0;0;768;62;0;0;537;293;0;0;0;830;0;0;799;31;0;0;159;671;0;0;6;824;0;0
250400905000275;1;1464;888;457;80;34;5;0;1270;75;114;0;5;0;1216;129;114;0;5;0;1190;155;114;0;5;0;1216;129;114;0;5;0;379;966;46;68;0;5;0;1345;0;114;0;5;1209;136;97;17;5;0;96;1249;3;111;0;5;96;1249;10;104;0;5;973;475;0;0;1381;67;0;0;1335;113;0;0;1309;139;0;0;1335;113;0;0;425;1023;0;0;0;1448;0;0;1311;137;0;0;96;1352;0;0;93;1355;0;0;913;440;48;49;0;0;1293;60;82;15;0;0;1246;107;77;20;0;0;1234;119;63;34;0;0;1246;107;77;20;0;0;382;971;40;57;0;0;0;1353;0;97;0;0;1224;129;75;22;0;0;91;1262;6;91;0;0;89;1264;15;82;0;0;973;427;0;3;1364;36;3;0;1335;65;0;3;1309;91;0;3;1335;65;0;3;425;975;0;3;0;1400;0;3;1311;89;0;3;62;1338;0;3;99;1301;3;0
250400905000276;1;1115;342;487;42;76;43;102;829;0;118;0;145;0;760;69;116;2;127;18;760;69;116;2;127;18;760;69;116;2;127;18;303;526;49;69;61;84;0;829;0;118;0;145;829;0;118;0;145;0;0;829;0;118;7;138;42;787;0;118;17;128;441;674;0;0;1115;0;0;0;1026;89;0;0;1026;89;0;0;1026;89;0;0;413;702;0;0;0;1115;0;0;1115;0;0;0;7;1108;0;0;59;1056;0;0;439;666;0;0;2;0;1105;0;0;0;2;0;1024;81;0;0;2;0;1024;81;0;0;2;0;1024;81;0;0;2;0;413;692;0;0;0;2;0;1105;0;0;0;2;1105;0;0;0;2;0;7;1098;0;0;0;2;51;1054;0;0;0;2;441;674;0;0;1115;0;0;0;1026;89;0;0;1026;89;0;0;1026;89;0;0;413;702;0;0;0;1115;0;0;1115;0;0;0;7;1108;0;0;59;1056;0;0
250400905000277;1;1120;162;806;18;119;2;13;968;0;137;0;15;0;968;0;137;0;15;0;968;0;137;0;15;0;968;0;137;0;15;0;0;968;0;137;0;15;0;968;0;137;0;15;962;6;124;13;15;0;0;968;0;137;0;15;0;968;0;137;0;15;182;938;0;0;1120;0;0;0;1120;0;0;0;1120;0;0;0;1120;0;0;0;0;1120;0;0;0;1120;0;0;1101;19;0;0;0;1120;0;0;0;1120;0;0;182;938;0;0;0;0;1120;0;0;0;0;0;1120;0;0;0;0;0;1120;0;0;0;0;0;1120;0;0;0;0;0;0;1120;0;0;0;0;0;1120;0;0;0;0;1101;19;0;0;0;0;0;1120;0;0;0;0;0;1120;0;0;0;0;182;938;0;0;1120;0;0;0;1120;0;0;0;1120;0;0;0;1120;0;0;0;0;1120;0;0;0;1120;0;0;1101;19;0;0;0;1120;0;0;0;1120;0;0
250400905000278;1;1012;84;728;3;130;0;67;790;22;133;0;67;0;812;0;133;0;67;0;812;0;133;0;67;0;812;0;133;0;67;0;611;201;81;52;58;9;0;812;0;133;0;67;812;0;121;12;67;0;0;812;0;133;0;67;0;812;3;130;0;67;87;923;0;0;988;22;0;0;1010;0;0;0;1010;0;0;0;1010;0;0;0;748;262;0;0;0;1010;0;0;998;12;0;0;0;1010;0;0;3;1007;0;0;87;923;0;0;0;2;988;22;0;0;2;0;1010;0;0;0;2;0;1010;0;0;0;2;0;1010;0;0;0;2;0;748;262;0;0;2;0;0;1010;0;0;0;2;998;12;0;0;2;0;0;1010;0;0;0;2;3;1007;0;0;0;2;87;923;0;0;988;22;0;0;1010;0;0;0;1010;0;0;0;1010;0;0;0;748;262;0;0;0;1010;0;0;998;12;0;0;0;1010;0;0;3;1007;0;0
250400905000279;1;967;0;843;0;100;0;24;782;61;95;5;19;5;689;154;95;5;9;15;689;154;95;5;9;15;689;154;95;5;9;15;46;797;16;84;0;24;0;843;0;100;0;24;746;97;95;5;9;15;0;843;0;100;0;24;3;840;0;100;0;24;0;953;0;0;890;63;0;0;787;166;0;0;787;166;0;0;787;166;0;0;62;891;0;0;0;953;0;0;844;109;0;0;0;953;0;0;0;953;0;0;0;910;0;4;0;4;871;39;4;0;1;3;783;127;0;4;1;3;783;127;0;4;1;3;783;127;0;4;1;3;62;848;0;4;0;4;0;910;0;4;0;4;836;74;4;0;1;3;0;910;0;4;0;4;0;910;0;4;3;1;0;959;0;0;896;63;0;0;793;166;0;0;793;166;0;0;793;166;0;0;62;897;0;0;0;959;0;0;850;109;0;0;0;959;0;0;3;956;0;0
250400905000280;1;1216;474;443;64;108;50;77;910;7;172;0;127;0;849;68;169;3;111;16;910;7;172;0;127;0;910;7;172;0;127;0;0;917;0;172;0;127;31;886;16;156;0;127;816;101;158;14;108;19;0;917;0;172;0;127;13;904;0;172;0;127;588;628;0;0;1209;7;0;0;1129;87;0;0;1209;7;0;0;1209;7;0;0;0;1216;0;0;47;1169;0;0;1082;134;0;0;0;1216;0;0;13;1203;0;0;588;612;0;0;0;0;1196;4;0;0;0;0;1116;84;0;0;0;0;1196;4;0;0;0;0;1196;4;0;0;0;0;0;1200;0;0;0;0;47;1153;0;0;0;0;1073;127;0;0;0;0;0;1200;0;0;0;0;4;1196;0;0;0;0;588;628;0;0;1209;7;0;0;1129;87;0;0;1209;7;0;0;1209;7;0;0;0;1216;0;0;47;1169;0;0;1082;134;0;0;0;1216;0;0;13;1203;0;0
250400905000281;1;1154;299;643;9;113;21;62;942;0;122;0;83;0;942;0;122;0;83;0;932;10;122;0;83;0;932;10;122;0;83;0;132;810;7;115;16;67;0;942;0;122;0;83;908;34;79;43;73;10;14;928;0;122;0;83;0;942;0;122;0;83;332;818;0;3;1150;0;3;0;1150;0;3;0;1140;10;3;0;1140;10;3;0;155;995;0;3;0;1150;0;3;1063;87;3;0;14;1136;0;3;0;1150;0;3;319;731;0;0;0;0;1050;0;0;0;0;0;1050;0;0;0;0;0;1048;2;0;0;0;0;1048;2;0;0;0;0;134;916;0;0;0;0;0;1050;0;0;0;0;968;82;0;0;0;0;6;1044;0;0;0;0;0;1050;0;0;0;0;333;820;0;0;1153;0;0;0;1153;0;0;0;1143;10;0;0;1143;10;0;0;154;999;0;0;0;1153;0;0;1066;87;0;0;14;1139;0;0;0;1153;0;0
250400905000282;1;651;354;170;36;33;28;30;524;0;69;0;58;0;524;0;69;0;58;0;524;0;69;0;58;0;524;0;69;0;58;0;5;519;0;69;0;58;0;524;0;69;0;58;522;2;69;0;58;0;0;524;0;69;0;58;0;524;0;69;0;58;418;233;0;0;651;0;0;0;651;0;0;0;651;0;0;0;651;0;0;0;5;646;0;0;0;651;0;0;649;2;0;0;0;651;0;0;0;651;0;0;418;233;0;0;0;0;651;0;0;0;0;0;651;0;0;0;0;0;651;0;0;0;0;0;651;0;0;0;0;0;5;646;0;0;0;0;0;651;0;0;0;0;649;2;0;0;0;0;0;651;0;0;0;0;0;651;0;0;0;0;418;233;0;0;651;0;0;0;651;0;0;0;651;0;0;0;651;0;0;0;5;646;0;0;0;651;0;0;649;2;0;0;0;651;0;0;0;651;0;0
250400905000283;1;1178;425;611;21;45;37;39;1036;0;66;0;76;0;1036;0;66;0;76;0;1026;10;56;10;76;0;1036;0;66;0;76;0;376;660;39;27;39;37;0;1036;0;66;0;76;1024;12;55;11;72;4;0;1036;0;66;0;76;0;1036;0;66;0;76;483;695;0;0;1178;0;0;0;1178;0;0;0;1158;20;0;0;1178;0;0;0;454;724;0;0;0;1178;0;0;1151;27;0;0;0;1178;0;0;0;1178;0;0;478;688;2;4;0;3;1166;0;6;0;3;0;1166;0;6;0;3;0;1146;20;6;0;3;0;1166;0;6;0;3;0;447;719;4;2;3;0;0;1166;0;6;0;3;1139;27;6;0;3;0;0;1166;0;6;0;3;0;1166;0;6;0;3;483;689;0;0;1172;0;0;0;1172;0;0;0;1158;14;0;0;1172;0;0;0;448;724;0;0;0;1172;0;0;1147;25;0;0;0;1172;0;0;0;1172;0;0
250400905000284;1;955;438;395;58;31;22;8;833;0;89;0;30;0;833;0;89;0;30;0;815;18;85;4;30;0;833;0;89;0;30;0;240;593;27;62;10;20;0;833;0;89;0;30;811;22;84;5;30;0;0;833;1;88;0;30;0;833;5;84;0;30;518;437;0;0;955;0;0;0;955;0;0;0;930;25;0;0;955;0;0;0;277;678;0;0;0;955;0;0;928;27;0;0;1;954;0;0;5;950;0;0;518;431;0;2;0;4;949;0;2;0;4;0;949;0;2;0;4;0;924;25;2;0;4;0;949;0;2;0;4;0;275;674;2;0;0;4;0;949;0;2;0;4;922;27;2;0;4;0;1;948;0;2;0;4;5;944;0;2;0;4;518;437;0;0;955;0;0;0;955;0;0;0;930;25;0;0;955;0;0;0;277;678;0;0;0;955;0;0;928;27;0;0;1;954;0;0;5;950;0;0
250400905000285;1;1215;347;672;47;130;2;17;1019;0;177;0;19;0;1019;0;177;0;19;0;1019;0;177;0;19;0;1019;0;177;0;19;0;171;848;17;160;4;15;0;1019;0;177;0;19;947;72;161;16;19;0;0;1019;0;177;0;19;0;1019;0;177;0;19;396;819;0;0;1215;0;0;0;1215;0;0;0;1215;0;0;0;1215;0;0;0;192;1023;0;0;0;1215;0;0;1127;88;0;0;0;1215;0;0;0;1215;0;0;396;819;0;0;0;0;1215;0;0;0;0;0;1215;0;0;0;0;0;1215;0;0;0;0;0;1215;0;0;0;0;0;192;1023;0;0;0;0;0;1215;0;0;0;0;1127;88;0;0;0;0;0;1215;0;0;0;0;0;1215;0;0;0;0;396;819;0;0;1215;0;0;0;1215;0;0;0;1215;0;0;0;1215;0;0;0;192;1023;0;0;0;1215;0;0;1127;88;0;0;0;1215;0;0;0;1215;0;0
250400905000286;1;1276;709;368;64;36;69;29;1077;0;100;0;98;0;1077;0;100;0;98;0;1069;8;100;0;98;0;1077;0;100;0;98;0;489;588;55;45;53;45;0;1077;0;100;0;98;1012;65;100;0;96;2;0;1077;0;100;0;98;0;1077;0;100;0;98;837;431;0;0;1268;0;0;0;1268;0;0;0;1262;6;0;0;1268;0;0;0;590;678;0;0;0;1268;0;0;1203;65;0;0;0;1268;0;0;0;1268;0;0;842;417;0;0;0;0;1259;0;0;0;0;0;1259;0;0;0;0;0;1259;0;0;0;0;0;1259;0;0;0;0;0;581;678;0;0;0;0;0;1259;0;0;0;0;1200;59;0;0;0;0;0;1259;0;0;0;0;0;1259;0;0;0;0;842;382;0;0;1224;0;0;0;1224;0;0;0;1223;1;0;0;1224;0;0;0;585;639;0;0;0;1224;0;0;1200;24;0;0;0;1224;0;0;0;1224;0;0
250400905000287;1;613;0;506;0;63;0;44;506;0;63;0;44;0;0;506;0;63;0;44;439;67;50;13;43;1;303;203;40;23;34;10;0;506;0;63;0;44;0;506;0;63;0;44;475;31;43;20;38;6;397;109;33;30;35;9;271;235;28;35;22;22;0;613;0;0;613;0;0;0;0;613;0;0;532;81;0;0;377;236;0;0;0;613;0;0;0;613;0;0;556;57;0;0;465;148;0;0;321;292;0;0;0;7;0;1;0;0;7;0;1;0;0;0;0;7;0;1;0;0;7;0;1;0;0;0;1;6;1;0;0;0;0;7;0;1;0;0;0;7;0;1;0;0;7;0;1;0;0;0;6;1;1;0;0;0;7;0;0;1;0;0;0;606;0;0;606;0;0;0;0;606;0;0;528;78;0;0;375;231;0;0;0;606;0;0;0;606;0;0;552;54;0;0;463;143;0;0;314;292;0;0
250400905000288;1;902;0;756;0;108;0;31;755;1;103;5;31;0;239;517;18;90;1;30;267;489;19;89;5;26;241;515;18;90;1;30;0;756;0;108;0;31;5;751;0;108;0;31;740;16;107;1;31;0;504;252;84;24;26;5;579;177;79;29;28;3;0;865;0;0;860;5;0;0;258;607;0;0;271;594;0;0;260;605;0;0;0;865;0;0;5;860;0;0;848;17;0;0;585;280;0;0;656;209;0;0;0;251;0;583;0;36;251;0;578;5;35;1;213;38;45;538;0;36;217;34;74;509;0;36;213;38;47;536;0;36;0;251;0;583;0;36;0;251;5;578;0;36;251;0;566;17;36;0;30;221;524;59;35;1;107;144;519;64;36;0;0;729;0;11;724;5;11;0;258;471;0;11;291;438;0;11;260;469;0;11;0;729;0;11;5;724;0;11;712;17;11;0;449;280;11;0;519;210;11;0
250400905000289;1;965;186;637;21;103;8;10;817;6;124;0;18;0;672;151;110;14;11;7;813;10;124;0;18;0;784;39;124;0;18;0;36;787;3;121;6;12;0;823;0;124;0;18;820;3;124;0;18;0;4;819;0;124;0;18;27;796;2;122;7;11;215;750;0;0;959;6;0;0;793;172;0;0;955;10;0;0;926;39;0;0;45;920;0;0;0;965;0;0;962;3;0;0;4;961;0;0;36;929;0;0;215;750;0;0;0;0;959;6;0;0;0;0;793;172;0;0;0;0;955;10;0;0;0;0;926;39;0;0;0;0;45;920;0;0;0;0;0;965;0;0;0;0;962;3;0;0;0;0;4;961;0;0;0;0;36;929;0;0;0;0;215;750;0;0;959;6;0;0;793;172;0;0;955;10;0;0;926;39;0;0;45;920;0;0;0;965;0;0;962;3;0;0;4;961;0;0;36;929;0;0
250400905000290;1;638;162;426;14;30;0;6;588;0;44;0;6;0;588;0;44;0;6;0;562;26;44;0;6;0;588;0;44;0;6;0;277;311;15;29;2;4;0;588;0;44;0;6;588;0;39;5;6;0;0;588;0;44;0;6;0;588;0;44;0;6;176;462;0;0;638;0;0;0;638;0;0;0;612;26;0;0;638;0;0;0;294;344;0;0;0;638;0;0;633;5;0;0;0;638;0;0;0;638;0;0;176;461;0;1;0;0;637;0;1;0;0;0;637;0;1;0;0;0;611;26;1;0;0;0;637;0;1;0;0;0;293;344;1;0;0;0;0;637;0;1;0;0;632;5;1;0;0;0;0;637;0;1;0;0;0;637;0;1;0;0;176;462;0;0;638;0;0;0;638;0;0;0;612;26;0;0;638;0;0;0;294;344;0;0;0;638;0;0;633;5;0;0;0;638;0;0;0;638;0;0
250400905000291;1;1119;576;454;59;27;0;3;1030;0;86;0;3;0;1030;0;86;0;3;0;1030;0;86;0;3;0;1030;0;86;0;3;0;62;968;1;85;0;3;0;1030;0;86;0;3;1027;3;86;0;3;0;0;1030;0;86;0;3;0;1030;0;86;0;3;635;484;0;0;1119;0;0;0;1119;0;0;0;1119;0;0;0;1119;0;0;0;63;1056;0;0;0;1119;0;0;1116;3;0;0;0;1119;0;0;0;1119;0;0;635;484;0;0;0;0;1119;0;0;0;0;0;1119;0;0;0;0;0;1119;0;0;0;0;0;1119;0;0;0;0;0;63;1056;0;0;0;0;0;1119;0;0;0;0;1116;3;0;0;0;0;0;1119;0;0;0;0;0;1119;0;0;0;0;635;484;0;0;1119;0;0;0;1119;0;0;0;1119;0;0;0;1119;0;0;0;63;1056;0;0;0;1119;0;0;1116;3;0;0;0;1119;0;0;0;1119;0;0
250400905000292;1;1190;556;435;50;69;50;30;991;0;119;0;80;0;959;32;95;24;71;9;891;100;85;34;66;14;978;13;103;16;73;7;243;748;8;111;7;73;0;991;0;119;0;80;934;57;88;31;68;12;0;991;0;119;0;80;0;991;0;119;0;80;656;534;0;0;1190;0;0;0;1125;65;0;0;1042;148;0;0;1154;36;0;0;258;932;0;0;0;1190;0;0;1090;100;0;0;0;1190;0;0;0;1190;0;0;656;534;0;0;0;0;1190;0;0;0;0;0;1125;65;0;0;0;0;1042;148;0;0;0;0;1154;36;0;0;0;0;258;932;0;0;0;0;0;1190;0;0;0;0;1090;100;0;0;0;0;0;1190;0;0;0;0;0;1190;0;0;0;0;656;534;0;0;1190;0;0;0;1125;65;0;0;1042;148;0;0;1154;36;0;0;258;932;0;0;0;1190;0;0;1090;100;0;0;0;1190;0;0;0;1190;0;0
250400905000293;1;1263;358;663;35;88;25;52;982;39;119;4;76;1;440;581;41;82;40;37;384;637;35;88;32;45;440;581;41;82;40;37;37;984;5;118;3;74;0;1021;0;123;0;77;905;116;100;23;62;15;67;954;4;119;9;68;114;907;23;100;9;68;406;752;0;0;1158;0;0;0;521;637;0;0;451;707;0;0;521;637;0;0;45;1113;0;0;0;1158;0;0;1041;117;0;0;40;1118;0;0;146;1012;0;0;412;750;10;4;0;0;1162;0;14;0;0;0;513;649;4;10;0;0;451;711;0;14;0;0;513;649;4;10;0;0;45;1117;0;14;0;0;0;1162;0;14;0;0;1036;126;14;0;0;0;41;1121;10;4;0;0;138;1024;4;10;0;0;423;839;1;0;1208;54;1;0;521;741;0;1;451;811;0;1;521;741;0;1;45;1217;0;1;0;1262;0;1;1089;173;1;0;95;1167;1;0;146;1116;0;1
250400905000294;1;849;170;562;22;47;2;40;732;0;69;0;42;0;120;612;17;52;8;34;113;619;17;52;8;34;120;612;17;52;8;34;0;732;0;69;0;42;0;732;0;69;0;42;720;12;69;0;39;3;0;732;0;69;0;42;0;732;0;69;0;42;197;647;0;0;844;0;0;0;145;699;0;0;138;706;0;0;145;699;0;0;0;844;0;0;0;844;0;0;829;15;0;0;0;844;0;0;0;844;0;0;194;641;0;5;0;0;835;0;5;0;0;0;135;700;4;1;0;0;128;707;4;1;0;0;135;700;4;1;0;0;0;835;0;5;0;0;0;835;0;5;0;0;826;9;5;0;0;0;0;835;0;5;0;0;0;835;0;5;0;0;197;648;0;4;845;0;4;0;145;700;0;4;138;707;0;4;145;700;0;4;0;845;0;4;0;845;0;4;830;15;4;0;0;845;0;4;0;845;0;4
250400905000295;1;1177;159;756;52;132;13;65;915;0;184;0;78;0;235;680;71;113;13;65;360;555;91;93;35;43;382;533;105;79;32;46;0;915;0;184;0;78;0;915;0;184;0;78;767;148;170;14;54;24;195;720;19;165;15;63;0;915;0;184;0;78;219;953;0;0;1172;0;0;0;319;853;0;0;486;686;0;0;519;653;0;0;0;1172;0;0;0;1172;0;0;986;186;0;0;229;943;0;0;0;1172;0;0;214;891;0;0;0;0;1105;0;0;0;0;0;306;799;0;0;0;0;481;624;0;0;0;0;495;610;0;0;0;0;0;1105;0;0;0;0;0;1105;0;0;0;0;930;175;0;0;0;0;217;888;0;0;0;0;0;1105;0;0;0;0;224;953;0;0;1177;0;0;0;319;858;0;0;486;691;0;0;519;658;0;0;0;1177;0;0;0;1177;0;0;991;186;0;0;229;948;0;0;0;1177;0;0
250400905000296;1;1099;0;872;0;123;0;104;872;0;123;0;104;0;62;810;12;111;11;93;62;810;7;116;11;93;62;810;12;111;11;93;0;872;0;123;0;104;0;872;0;123;0;104;785;87;110;13;95;9;0;872;0;123;0;104;0;872;0;123;0;104;0;1061;0;3;1061;0;3;0;85;976;0;3;80;981;0;3;85;976;0;3;0;1061;0;3;0;1061;0;3;952;109;3;0;0;1061;0;3;0;1061;0;3;0;1055;0;0;0;0;1055;0;0;0;0;0;85;970;0;0;0;0;80;975;0;0;0;0;85;970;0;0;0;0;0;1055;0;0;0;0;0;1055;0;0;0;0;946;109;0;0;0;0;0;1055;0;0;0;0;0;1055;0;0;0;0;0;1099;0;0;1099;0;0;0;85;1014;0;0;80;1019;0;0;85;1014;0;0;0;1099;0;0;0;1099;0;0;990;109;0;0;0;1099;0;0;0;1099;0;0
250400905000297;1;994;0;843;0;136;0;15;843;0;136;0;15;0;606;237;93;43;9;6;834;9;136;0;15;0;843;0;136;0;15;0;0;843;0;136;0;15;0;843;0;136;0;15;689;154;121;15;9;6;0;843;0;136;0;15;0;843;0;136;0;15;0;994;0;0;994;0;0;0;708;286;0;0;985;9;0;0;994;0;0;0;0;994;0;0;0;994;0;0;819;175;0;0;0;994;0;0;0;994;0;0;0;988;0;6;0;0;988;0;6;0;0;0;702;286;6;0;0;0;979;9;6;0;0;0;988;0;6;0;0;0;0;988;0;6;0;0;0;988;0;6;0;0;817;171;2;4;0;0;0;988;0;6;0;0;0;988;0;6;0;0;0;992;0;0;992;0;0;0;706;286;0;0;985;7;0;0;992;0;0;0;0;992;0;0;0;992;0;0;817;175;0;0;0;992;0;0;0;992;0;0
250400905000298;1;1118;0;972;0;104;0;32;939;33;101;3;32;0;164;808;21;83;3;29;290;682;49;55;9;23;298;674;45;59;9;23;0;972;0;104;0;32;0;972;0;104;0;32;900;72;104;0;25;7;0;972;0;104;0;32;0;972;0;104;0;32;0;981;0;0;949;32;0;0;186;795;0;0;320;661;0;0;324;657;0;0;0;981;0;0;0;981;0;0;904;77;0;0;0;981;0;0;0;981;0;0;0;982;0;42;0;4;948;34;42;0;4;0;179;803;0;42;0;4;332;650;0;42;0;4;336;646;0;42;0;4;0;982;0;42;0;4;0;982;0;42;0;4;912;70;42;0;4;0;0;982;0;42;0;4;0;982;0;42;0;4;0;1111;0;0;1075;36;0;0;193;918;0;0;348;763;0;0;352;759;0;0;0;1111;0;0;0;1111;0;0;1035;76;0;0;0;1111;0;0;0;1111;0;0
250400905000299;1;502;0;318;0;140;0;44;299;19;140;0;44;0;136;182;28;112;16;28;13;305;0;140;1;43;103;215;23;117;4;40;0;318;0;140;0;44;0;318;0;140;0;44;281;37;140;0;43;1;162;156;109;31;20;24;0;318;0;140;0;44;0;502;0;0;483;19;0;0;180;322;0;0;14;488;0;0;130;372;0;0;0;502;0;0;0;502;0;0;464;38;0;0;291;211;0;0;0;502;0;0;0;2;0;497;0;3;2;0;478;19;3;0;2;0;178;319;0;3;0;2;14;483;0;3;0;2;130;367;0;3;0;2;0;497;0;3;0;2;0;497;0;3;2;0;459;38;3;0;0;2;291;206;0;3;0;2;0;497;0;3;0;502;0;0;483;19;0;0;180;322;0;0;14;488;0;0;130;372;0;0;0;502;0;0;0;502;0;0;464;38;0;0;291;211;0;0;0;502;0;0
250400905000300;1;889;0;637;0;166;0;86;637;0;166;0;86;0;50;587;33;133;3;83;4;633;18;148;0;86;43;594;18;148;0;86;0;637;0;166;0;86;0;637;0;166;0;86;416;221;117;49;67;19;533;104;124;42;82;4;35;602;0;166;8;78;0;876;0;0;876;0;0;0;86;790;0;0;22;854;0;0;61;815;0;0;0;876;0;0;0;876;0;0;595;281;0;0;726;150;0;0;43;833;0;0;0;101;0;788;0;0;101;0;788;0;0;0;10;91;76;712;0;0;0;101;22;766;0;0;7;94;54;734;0;0;0;101;0;788;0;0;0;101;0;788;0;0;58;43;542;246;0;0;91;10;648;140;0;0;4;97;39;749;0;0;0;867;0;21;867;0;21;0;83;784;3;18;22;845;0;21;58;809;3;18;0;867;0;21;0;867;0;21;591;276;9;12;729;138;9;12;43;824;0;21
